ISO Code;Country Name;Holiday Date;Holiday ID;Holiday Name;Holiday Observance;Calendar;Rule Last Updated
BZ;Belize;46090;21311;National Heroes and Benefactors Day;;;45355
BZ;Belize;46114;35682;Government Holiday (from 12:00 noon);Government/Afternoon/Tentative;Easter;45763
BZ;Belize;46115;21312;Good Friday;;Easter;38230
BZ;Belize;46116;21313;Holy Saturday;;Easter;38230
BZ;Belize;46118;21315;Easter Monday;;Easter;38230
BZ;Belize;46143;21316;Labour Day;;;45355
BZ;Belize;46235;34639;Emancipation Day;;;45968
BZ;Belize;46275;21318;Saint George's Caye Day (National Day);;;45355
BZ;Belize;46286;21319;Independence Day;;;45355
BZ;Belize;46307;34877;Indigenous Peoples' Resistance Day;;;45355
BZ;Belize;46345;21321;Garifuna Settlement Day;;;45355
BZ;Belize;46381;21323;Christmas Day;;;44854
BZ;Belize;46382;21324;Boxing Day;;;45968
BJ;Bénin;46023;22381;New Year's Day;;;38565
BJ;Bénin;46030;22395;Vaudoun Day Holiday;;;45504
BJ;Bénin;46031;22395;Vaudoun Day (Traditional Religions Day);;;45504
BJ;Bénin;46101;22394;Korité (End of Ramadan);;Muslim;42910
BJ;Bénin;46118;22385;Easter Monday;;Easter;38565
BJ;Bénin;46143;22386;Labour Day;;;38565
BJ;Bénin;46156;22388;Ascension Day;;Easter;38565
BJ;Bénin;46167;22390;Whit Monday;;Easter;38565
BJ;Bénin;46169;22382;Tabaski (Feast of Sacrifice);;Muslim;38565
BJ;Bénin;46235;22391;Independence Day (National Day);;;39303
BJ;Bénin;46249;22392;Assumption Day;;;38565
BJ;Bénin;46259;22387;The Prophet's Birthday (Maouloud);;Muslim;44841
BJ;Bénin;46327;22393;All Saints' Day;;;38565
BJ;Bénin;46381;22397;Christmas Day;;;38565
BM;Bermuda;46023;23539;New Year's Day;;;39269
BM;Bermuda;46115;21547;Good Friday;;Easter;38350
BM;Bermuda;46164;21549;Bermuda Day;;;44096
BM;Bermuda;46188;25975;National Heroes' Day;;;39957
BM;Bermuda;46233;21551;Emancipation Day (1st Day of Cup Match);;;39445
BM;Bermuda;46234;21552;Mary Prince Day (2nd Day of Cup Match);;;44100
BM;Bermuda;46272;21553;Labour Day;;;38350
BM;Bermuda;46337;21554;Remembrance Day;;;39269
BM;Bermuda;46381;21555;Christmas Day;;;39269
BM;Bermuda;46382;23540;Boxing Day;;;39269
BM;Bermuda;46384;23540;Christmas Holiday;;;39269
BT;Bhutan;46024;21109;Winter Solstice (Nyilo);;Bhutanese Solar;45297
BT;Bhutan;46041;21111;Traditional Day of Offering;;Bhutanese Lunar;44152
BT;Bhutan;46071;21112;Dangpa Losar (Lunar New Year) (Year of the Fire Male Horse);;Bhutanese Lunar;43387
BT;Bhutan;46072;21112;Losar Holiday;;Bhutanese Lunar;43387
BT;Bhutan;46074;25376;Anniversary of His Majesty the King;;;42281
BT;Bhutan;46075;25376;Anniversary of His Majesty the King Holiday;;;42281
BT;Bhutan;46076;25376;Anniversary of His Majesty the King Holiday;;;42281
BT;Bhutan;46138;21113;Zhabdrung Kuchhoe (Death Anniversary of Zhabdrung);;Bhutanese Lunar;43387
BT;Bhutan;46144;22267;Anniversary of the 3rd Druk Gyalpo;;;39485
BT;Bhutan;46173;21114;Lord Buddha's Parinirvana;;Bhutanese Lunar;43387
BT;Bhutan;46197;21115;Birth Anniversary of Guru Rinpoche;;Bhutanese Lunar;43387
BT;Bhutan;46221;21116;The First Sermon of Lord Buddha;;Bhutanese Lunar;43387
BT;Bhutan;46282;22268;Thimphu Drubchoe (Thimphu);Municipal;Bhutanese Lunar;44541
BT;Bhutan;46286;22269;Thimphu Tshechu (Thimphu);Municipal;Bhutanese Lunar;44541
BT;Bhutan;46287;22269;Thimphu Tshechu (Thimphu);Municipal;Bhutanese Lunar;44541
BT;Bhutan;46288;21118;Blessed Rainy Day (Thrue Bab);;Bhutanese Solar;45297
BT;Bhutan;46288;22269;Thimphu Tshechu (Thimphu);Municipal;Bhutanese Lunar;44541
BT;Bhutan;46316;21119;Dassain;;Hindu Lunar;43779
BT;Bhutan;46327;21120;Descending Day of Lord Buddha (Lhabab Duechen);;Bhutanese Lunar;43387
BT;Bhutan;46327;28148;Druk Gyalpo Coronation Anniversary;;;40014
BT;Bhutan;46337;21107;Anniversary of the 4th Druk Gyalpo / Constitution Day / GNH Day;;;39467
BT;Bhutan;46373;21108;National Day;;;38230
BO;Bolivia;46023;20757;New Year's Day;;;40899
BO;Bolivia;46024;36497;New Year Holiday;;2026 Only;46021
BO;Bolivia;46045;28750;Día de la Fundación del Estado Plurinacional de Bolivia;;;46038
BO;Bolivia;46063;36240;Oruro Day (Feriado Departamental) (O);Regional;;45702
BO;Bolivia;46069;20758;Carnaval;;Easter;43107
BO;Bolivia;46070;20758;Carnaval (Martes de Ch'alla);;Easter;43107
BO;Bolivia;46100;35908;Día del Padre Boliviano (only for fathers);Other/Afternoon;;45437
BO;Bolivia;46115;20759;Good Friday;;Easter;38230
BO;Bolivia;46127;36244;Tarija Day (Feriado Departamental) (T);Regional;;45702
BO;Bolivia;46143;20761;Labor Day;;;42167
BO;Bolivia;46167;34095;Chuquisaca Day (Feriado Departamental) (H);Regional;;45702
BO;Bolivia;46169;35909;Día de la Madre Boliviana (only for mothers);Other/Afternoon;;45437
BO;Bolivia;46177;20762;Corpus Christi;;Easter;46038
BO;Bolivia;46178;20762;Corpus Christi Holiday;;Easter;46038
BO;Bolivia;46195;32910;Año Nuevo Andino Amazónico Chaqueño Holiday;;;45186
BO;Bolivia;46219;24589;La Paz Day (Feriado Departamental) (L);Regional;;45702
BO;Bolivia;46240;20763;National Day;;;46038
BO;Bolivia;46241;20763;National Day Holiday;;;46038
BO;Bolivia;46279;29506;Cochabamba Day (Feriado Departamental) (C);Regional;;45702
BO;Bolivia;46289;29505;Santa Cruz Day (Feriado Departamental) (S);Regional;;45702
BO;Bolivia;46306;32721;Día Nacional de la Mujer Boliviana (only for women employees);Other/Tentative;;45934
BO;Bolivia;46306;36241;Pando Day (Feriado Departamental) (N);Regional;;45702
BO;Bolivia;46307;36241;Pando Day Holiday (N);Regional;;45702
BO;Bolivia;46328;20764;All Souls' Day (Día de los Fieles Difuntos);;;45961
BO;Bolivia;46336;36242;Potosí Day (Feriado Departamental) (P);Regional;;45702
BO;Bolivia;46344;36243;Beni Day (Feriado Departamental) (B);Regional;;45702
BO;Bolivia;46381;20765;Christmas Day;;;39300
BQ;Bonaire, St Eustatius and Saba;46023;29594;New Year's Day / Maskarada;;;43690
BQ;Bonaire, St Eustatius and Saba;46115;29597;Good Friday;;Easter;40603
BQ;Bonaire, St Eustatius and Saba;46117;29598;Easter;;Easter;40603
BQ;Bonaire, St Eustatius and Saba;46118;29599;Easter Monday;;Easter;40603
BQ;Bonaire, St Eustatius and Saba;46139;30855;King's Birthday;;;45725
BQ;Bonaire, St Eustatius and Saba;46142;31217;Rincon Day (BO);Regional;;42673
BQ;Bonaire, St Eustatius and Saba;46143;29601;Labour Day;;;42474
BQ;Bonaire, St Eustatius and Saba;46156;29602;Ascension Thursday;;Easter;40603
BQ;Bonaire, St Eustatius and Saba;46157;36513;Ascension Friday (SE);Regional/Government;Easter;46035
BQ;Bonaire, St Eustatius and Saba;46166;29604;Whit Sunday (Pentecost);;Easter;40603
BQ;Bonaire, St Eustatius and Saba;46204;31172;Emancipation Day (SE);Regional;;45130
BQ;Bonaire, St Eustatius and Saba;46237;31173;Carnival Monday (SA) (might move to July 28);Regional;;46043
BQ;Bonaire, St Eustatius and Saba;46271;29607;Bonaire Flag Day (BO);Regional;;42673
BQ;Bonaire, St Eustatius and Saba;46342;29610;Statia Day / Sint Eustatius Flag Day (SE);Regional;;42673
BQ;Bonaire, St Eustatius and Saba;46343;36514;Statia Day Holiday (SE);Regional/Government;;46035
BQ;Bonaire, St Eustatius and Saba;46360;29611;Saba Flag Day (SA);Regional;;42673
BQ;Bonaire, St Eustatius and Saba;46371;29612;Kingdom Day (SE);Regional/Government;;46035
BQ;Bonaire, St Eustatius and Saba;46380;36515;Christmas Eve (SE);Regional/Government/Afternoon;;46035
BQ;Bonaire, St Eustatius and Saba;46381;29613;Christmas Day;;;40603
BQ;Bonaire, St Eustatius and Saba;46382;29614;Second Day of Christmas;;;40603
BQ;Bonaire, St Eustatius and Saba;46387;36516;New Year's Eve (SE);Regional/Government/Afternoon;;46035
BA;Bosnia and Herzegovina;46023;21050;New Year's Day;;;39279
BA;Bosnia and Herzegovina;46024;25292;New Year Holiday;;;39847
BA;Bosnia and Herzegovina;46028;21053;Orthodox Christmas Eve (RS);Regional;Orthodox;42471
BA;Bosnia and Herzegovina;46029;21053;Orthodox Christmas (RS);Regional;Orthodox;42471
BA;Bosnia and Herzegovina;46031;24486;Republic Day (RS);Regional;;38908
BA;Bosnia and Herzegovina;46036;21051;Orthodox New Year (RS);Regional;Orthodox;39628
BA;Bosnia and Herzegovina;46082;21054;Independence Day (FBiH);Regional;;43888
BA;Bosnia and Herzegovina;46101;21058;Ramadan Bajram (End of Ramadan) (FBiH);Regional;Muslim;42737
BA;Bosnia and Herzegovina;46117;28219;Catholic Easter (FBiH);Regional;Easter;39847
BA;Bosnia and Herzegovina;46118;28218;Catholic Easter Monday (FBiH);Regional;Easter;39847
BA;Bosnia and Herzegovina;46122;21062;Orthodox Good Friday (RS);Regional;Orth. Easter;39628
BA;Bosnia and Herzegovina;46124;21064;Orthodox Easter (RS);Regional;Orth. Easter;39847
BA;Bosnia and Herzegovina;46125;21066;Orthodox Easter Monday (RS);Regional;Orth. Easter;39628
BA;Bosnia and Herzegovina;46143;21055;Labour Day;;;42471
BA;Bosnia and Herzegovina;46144;21055;Labour Day Holiday;;;42471
BA;Bosnia and Herzegovina;46151;28217;Day of Victory over Fascism (RS);Regional;;39847
BA;Bosnia and Herzegovina;46169;21057;Kurban Bajram (Feast of Sacrifice) (FBiH);Regional;Muslim;42269
BA;Bosnia and Herzegovina;46201;26073;St Vitus Day (RS);Regional;Orthodox;39848
BA;Bosnia and Herzegovina;46327;21075;All Saints' Day (FBiH);Regional;;39847
BA;Bosnia and Herzegovina;46347;27257;General Framework Agreement Day (RS);Regional;;39773
BA;Bosnia and Herzegovina;46351;21056;Statehood Day (FBiH);Regional;;39279
BA;Bosnia and Herzegovina;46381;26074;Catholic Christmas (FBiH);Regional;;39847
BW;Botswana;46023;24640;New Year's Day;;;39316
BW;Botswana;46024;17852;New Year Holiday;;;39445
BW;Botswana;46115;17854;Good Friday;;Easter;38230
BW;Botswana;46116;34110;Public Holiday;;Easter;43843
BW;Botswana;46118;17855;Easter Monday;;Easter;38230
BW;Botswana;46143;17856;Labour Day;;;39823
BW;Botswana;46156;17857;Ascension Day;;Easter;39631
BW;Botswana;46204;17858;Sir Seretse Khama Day;;;39304
BW;Botswana;46223;17860;President's Day;;;39445
BW;Botswana;46224;17860;President's Day Holiday;;;39445
BW;Botswana;46295;17861;Botswana Day;;;39316
BW;Botswana;46296;25558;Botswana Day Holiday;;;42622
BW;Botswana;46381;17862;Christmas Day;;;39316
BW;Botswana;46382;17863;Boxing Day;;;42364
BR;Brazil;46023;17864;New Year's Day (Confraternização Universal);;;38230
BR;Brazil;46069;25021;Carnival;Banks/Ponto Facultativo;Easter;44612
BR;Brazil;46070;24791;Carnival;Banks/Ponto Facultativo;Easter;44612
BR;Brazil;46071;22696;Ash Wednesday (until 2pm);Morning/Ponto Facultativo;Easter;39816
BR;Brazil;46071;34995;Bank Holiday (beginning at 12:00 noon);Banks/Afternoon;Easter;44612
BR;Brazil;46115;17870;Good Friday (Paixão de Cristo);;Easter;45656
BR;Brazil;46132;36500;Ponto Facultativo;Ponto Facultativo;2026 Only;46022
BR;Brazil;46133;17871;Tiradentes Day;;;38230
BR;Brazil;46143;17872;Labor Day (Dia Mundial do Trabalho);;;38230
BR;Brazil;46177;17873;Corpus Christi Day;Banks/Ponto Facultativo;Easter;44612
BR;Brazil;46178;35837;Ponto Facultativo;Ponto Facultativo;Easter;46022
BR;Brazil;46272;17874;Independence Day;;;38230
BR;Brazil;46307;17875;Lady of Aparecida Day;;;38573
BR;Brazil;46323;25693;Civil Servants' Day (Dia do Servidor Público);Government/Ponto Facultativo;;45656
BR;Brazil;46328;17876;All Souls' Day (Finados);;;38230
BR;Brazil;46341;17877;Republic Day;;;38230
BR;Brazil;46346;25436;Black Consciousness Day (Dia Nacional de Zumbi e da Consciência Negra);;;45283
BR;Brazil;46380;25522;Christmas Eve (after 1pm);Afternoon/Ponto Facultativo;;45656
BR;Brazil;46381;17878;Christmas Day (Natal);;;38230
BR;Brazil;46387;34996;Bank Holiday;Banks;;45288
BR;Brazil;46387;24579;New Year's Eve (after 1pm);Afternoon/Ponto Facultativo;;45656
VG;British Virgin Islands;46023;22910;New Year's Day;;;39269
VG;British Virgin Islands;46090;22911;Hamilton Lavity Stoutt Holiday (in lieu of March 7th);;;45962
VG;British Virgin Islands;46115;22912;Good Friday;;Easter;38578
VG;British Virgin Islands;46118;22914;Easter Monday;;Easter;38578
VG;British Virgin Islands;46167;22917;Whit Monday;;Easter;38578
VG;British Virgin Islands;46185;22918;Sovereign's Birthday;;;45221
VG;British Virgin Islands;46203;36442;Commemoration of the 250th Anniversary of Freedom at Nottingham Estate;;2026 Only;45962
VG;British Virgin Islands;46209;22920;Virgin Islands Day;;;44184
VG;British Virgin Islands;46237;22919;August Festival (Emancipation Monday);;;44184
VG;British Virgin Islands;46238;22919;August Festival (Emancipation Tuesday);;;44184
VG;British Virgin Islands;46239;22919;August Festival (Emancipation Wednesday);;;44184
VG;British Virgin Islands;46314;34333;Heroes and Foreparents Day;;;44828
VG;British Virgin Islands;46349;34334;The Commemoration of the Great March of 1949 and the Restoration of the Legislative Council;;;45234
VG;British Virgin Islands;46381;22923;Christmas Day;;;40294
VG;British Virgin Islands;46382;22924;Boxing Day;;;44184
VG;British Virgin Islands;46384;22924;Boxing Day Holiday;;;44184
BN;Brunei;46023;17879;New Year's Day (Awal Tahun Masihi);;;39693
BN;Brunei;46039;17888;The Prophet's Ascension (Memperingati Isra' dan Mi'raj);;Muslim (MABIMS);45930
BN;Brunei;46070;17881;Chinese New Year (Tahun Baru Cina);;Chinese Lunar;45930
BN;Brunei;46072;17890;Start of Ramadan (Awal Ramadan - Puasa);;Muslim (MABIMS);45578
BN;Brunei;46076;17882;National Day (Hari Kebangsaan Negara Brunei Darussalam);;;45930
BN;Brunei;46088;17889;Quran Revelation Day (Memperingati Nuzul Al-Qur'an);;Muslim (MABIMS);45930
BN;Brunei;46102;17880;End of Ramadan (Hari Raya Aidil Fitri);;Muslim (MABIMS);45930
BN;Brunei;46103;30550;End of Ramadan Holiday;;Muslim (MABIMS);41965
BN;Brunei;46104;24552;End of Ramadan Holiday;;Muslim (MABIMS);45392
BN;Brunei;46105;30550;End of Ramadan Holiday;;Muslim (MABIMS);41965
BN;Brunei;46169;17883;Feast of Sacrifice (Hari Raya Aidil Adha);;Muslim (MABIMS);45930
BN;Brunei;46173;17885;Royal Brunei Armed Forces Day (Hari Ulang Tahun Angkatan Bersenjata Diraja Brunei);;;45930
BN;Brunei;46174;17885;Royal Brunei Armed Forces Day Holiday;;;45930
BN;Brunei;46190;17884;Islamic New Year (Ilal Hijrah 1448);;Muslim (MABIMS);45930
BN;Brunei;46203;25354;Mid-Year Bank Holiday;Banks;;39287
BN;Brunei;46218;17887;H.M. the Sultan's Birthday (Hari Keputeraan Kebawah Duli Yang Maha Mulia Paduka Seri Baginda Sultan);;;39693
BN;Brunei;46259;19835;The Prophet's Birthday (Maulud Nabi Muhammad);;Muslim (MABIMS);45930
BN;Brunei;46381;17891;Christmas Day (Hari Krismas);;;39693
BN;Brunei;46382;17891;Christmas Holiday;;;39693
BN;Brunei;46387;25353;New Year's Eve Bank Holiday;Banks;;39287
BG;Bulgaria;46023;20051;New Year's Day;;;42724
BG;Bulgaria;46024;36420;Public Holiday (Euro Adoption);;2026 Only;45980
BG;Bulgaria;46084;20052;Liberation Day (National Day);;;42724
BG;Bulgaria;46122;28635;Orthodox Good Friday;;Orth. Easter;40227
BG;Bulgaria;46123;30719;Orthodox Holy Easter;;Orth. Easter;41311
BG;Bulgaria;46124;20053;Orthodox Easter;;Orth. Easter;38230
BG;Bulgaria;46125;20054;Orthodox Easter Monday;;Orth. Easter;38230
BG;Bulgaria;46143;20055;Labour Day;;;42724
BG;Bulgaria;46148;20056;Saint George's Day / Army Day;;;42724
BG;Bulgaria;46166;20057;Culture and Literacy Day;;;42724
BG;Bulgaria;46167;20057;Culture and Literacy Day Holiday;;;42724
BG;Bulgaria;46271;20058;Unification Day;;;42724
BG;Bulgaria;46272;20058;Unification Day Holiday;;;42724
BG;Bulgaria;46287;20059;Independence Day;;;42724
BG;Bulgaria;46380;20062;Christmas Eve;;;38230
BG;Bulgaria;46381;20063;Christmas Day;;;38230
BG;Bulgaria;46382;20064;Second Day of Christmas;;;38230
BG;Bulgaria;46384;33006;Christmas Holiday;;;44538
BF;Burkina Faso;46023;23537;New Year's Day;;;45912
BF;Burkina Faso;46089;22330;Women's Day;;;45912
BF;Burkina Faso;46101;22325;Aïd el Segheir / Korité (End of Ramadan);;Muslim;45912
BF;Burkina Faso;46143;22317;Labour Day;;;45912
BF;Burkina Faso;46156;22319;Ascension Day;;Easter;38564
BF;Burkina Faso;46157;35895;Day of Customs and Traditions;;;45912
BF;Burkina Faso;46169;22313;Aïd el Kébir / Tabaski (Feast of Sacrifice);;Muslim;45912
BF;Burkina Faso;46249;22323;Assumption Day;;;46032
BF;Burkina Faso;46259;22318;Fête du Maouloud (The Prophet's Birthday);;Muslim;45912
BF;Burkina Faso;46367;22327;Proclamation of Independence Day;;;46032
BF;Burkina Faso;46381;23538;Christmas Day;;;46032
BI;Burundi;46023;22536;New Year's Day;;;42022
BI;Burundi;46058;22537;Unity Day;;;42022
BI;Burundi;46101;24637;Aid-El-Fithr (End of Ramadan);;Muslim;42022
BI;Burundi;46118;25821;President Ntaryamira Day;;;43861
BI;Burundi;46143;22542;Labour Day;;;42022
BI;Burundi;46156;22551;Ascension Day;;Easter;38567
BI;Burundi;46169;25822;Aid-El-Hadj (Feast of Sacrifice);;Muslim;42022
BI;Burundi;46181;36051;President Pierre Nkurunziza Day;;;45490
BI;Burundi;46204;22543;Independence Day;;;42022
BI;Burundi;46249;22545;Assumption Day;;;42022
BI;Burundi;46308;22547;Prince Louis Rwagasore Day;;;43861
BI;Burundi;46316;22546;President Ndadaye Mélchior Day;;;43861
BI;Burundi;46327;22548;All Saints' Day;;;42022
BI;Burundi;46328;22548;All Saints' Day Holiday;;;42022
BI;Burundi;46381;22549;Christmas Day;;;42022
KH;Cambodia;46023;23536;International New Year's Day;;;44433
KH;Cambodia;46029;20065;Victory Day over the Genocidal Regime;;;44433
KH;Cambodia;46089;17893;International Women's Rights Day;;;44433
KH;Cambodia;46126;17894;Cambodian New Year;;Solar;45538
KH;Cambodia;46127;17894;Cambodian New Year Holiday;;Solar;45538
KH;Cambodia;46128;17894;Cambodian New Year Holiday;;Solar;45538
KH;Cambodia;46143;17897;International Labour Day;;;44433
KH;Cambodia;46143;17898;Visakh Bochea Day (Buddha Day);;South-East Asian;44433
KH;Cambodia;46147;17899;Royal Ploughing Ceremony (Pithi Chrat Preah Neanng Korl);;South-East Asian;44433
KH;Cambodia;46156;22236;King Norodom Sihamoni's Birthday;;;44433
KH;Cambodia;46191;20066;Ex-Queen Norodom Monineath's Birthday;;;44433
KH;Cambodia;46289;17901;Constitution Day (except government);;;45667
KH;Cambodia;46305;17902;Bonn Phchum Ben (Ancestors' Day);;South-East Asian;41957
KH;Cambodia;46306;17902;Bonn Phchum Ben Holiday;;South-East Asian;41957
KH;Cambodia;46307;17902;Bonn Phchum Ben Holiday;;South-East Asian;41957
KH;Cambodia;46310;30617;Day of Hommage for the late King Father (Norodom Sihanouk);;;44433
KH;Cambodia;46324;24546;King Norodom Sihamony's Coronation Day;;;44433
KH;Cambodia;46335;17907;National Independence Day;;;44433
KH;Cambodia;46349;17908;Bonn Om Touk (Water Festival);;South-East Asian;41957
KH;Cambodia;46350;17908;Bonn Om Touk Holiday;;South-East Asian;41957
KH;Cambodia;46351;17908;Bonn Om Touk Holiday;;South-East Asian;41957
KH;Cambodia;46385;35841;Peace Day;;;45298
CM;Cameroon;46023;17910;New Year's Day;;;45698
CM;Cameroon;46064;17912;Youth Day;;;45698
CM;Cameroon;46101;17911;Djouldé Soumaé / Korité (End of Ramadan);;Muslim;45747
CM;Cameroon;46115;17914;Good Friday;;Easter;38230
CM;Cameroon;46143;17916;Labour Day;;;45698
CM;Cameroon;46156;20391;Ascension Day;;Easter;38230
CM;Cameroon;46162;17917;National Day;;;45698
CM;Cameroon;46169;17913;Djouldé Laihadji / Tabaski (Feast of Sacrifice);;Muslim;45747
CM;Cameroon;46249;17920;Assumption Day;;;45747
CM;Cameroon;46381;17921;Christmas Day;;;45747
CA;Canada;46023;17922;New Year's Day;;;38230
CA;Canada;46024;30672;Bank Holiday (QC);Regional/Banks;;44353
CA;Canada;46069;25136;Family Day (AB BC NB ON SK);Regional;;43474
CA;Canada;46069;31046;Heritage Day (NS) (Honouring Joseph William Comeau) ;Regional;;44864
CA;Canada;46069;25970;Islander Day (PE);Regional;;39927
CA;Canada;46069;26138;Louis Riel Day (MB);Regional;;39641
CA;Canada;46097;36008;St. Patrick’s Day Holiday (NL);Regional/Government;;45446
CA;Canada;46115;34319;Bank Holiday;Banks;Easter;44170
CA;Canada;46115;17923;Good Friday (optional in QC);;Easter;38545
CA;Canada;46117;36007;Easter Sunday (designated retail closing day) (NS);Regional/Other;Easter;45446
CA;Canada;46118;17924;Easter Monday (AB QC) (optional);Regional;Easter;39296
CA;Canada;46118;36004;Easter Monday (NT NU);Regional;Easter;45446
CA;Canada;46132;36009;St. George’s Day Holiday (NL);Regional/Government;;45446
CA;Canada;46160;34763;Bank Holiday;Banks;;44450
CA;Canada;46160;17925;Victoria Day (not statutory in NB NL NS PE);;;39369
CA;Canada;46160;35898;Victoria Day (prescribed day of rest) (NB);Regional/Other;;45361
CA;Canada;46194;25681;National Indigenous Peoples Day (NT YT);Regional;;42869
CA;Canada;46195;25682;June Holiday (NL);Regional/Government;;44003
